Cursus,Section,Subsection,Exercise,Question,Question Type,Tags,Choices,Shuffle Options,Shuffle Answers,Num Eval,Correct Answer,Correct,Incorrect,Feedback,Description,Status,skills
Recepten,Natuurlijke getallen,Optellen,1,5000 + 4000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,9000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,8000 + 9000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,17000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,4000 + 3000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,7000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,7000 + 5000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,12000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,50000 + 70000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,120000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,90000 + 60000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,150000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,10000 + 80000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,90000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,30000 + 30000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,60000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,60000 + 50000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,110000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,70000 + 60000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,130000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,60000 + 60000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,120000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,80000 + 80000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,160000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,1,60000 + 40000 = <ans>,FITBT,"{""FR"", ""power_of_ten"", ""NN"", ""pls""}",,,,TRUE,100000,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""machten van 10""]}]"
Recepten,Natuurlijke getallen,Optellen,2,23 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,31,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,15 + 6 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,21,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,35 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,42,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,46 + 4 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,50,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,49 + 4 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,53,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,55 + 6 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,61,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,58 + 3 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,61,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,62 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,70,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,67 + 4 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,71,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,69 + 3 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,72,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,77 + 9 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,86,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,88 + 6 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,94,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,89 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,97,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,13 + 9 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,22,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,24 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,31,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,45 + 6 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,51,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,48 + 6 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,54,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,76 + 5 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,81,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,78 + 2 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,80,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,38 + 3 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,41,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,35 + 9 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,44,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,14 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,22,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,19 + 6 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,25,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,28 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,35,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,65 + 9 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,74,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,69 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,77,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,67 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,74,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,48 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,55,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,58 + 4 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,62,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,55 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,63,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,56 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,63,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,84 + 7 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,91,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,58 + 9 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,67,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,29 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,37,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,74 + 8 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,82,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,2,77 + 5 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,82,Goed zo!,Dat is niet goed. Controleer je stappen.,,Bereken de som uit je hoofd en vul hieronder je antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,3,99 + 13 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,112,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,3,82 + 89 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,171,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,3,39 + 12 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,51,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,3,22 + 99 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,121,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,3,65 + 17 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,82,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,3,26 + 15 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,41,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,3,78 + 45 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,123,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
Recepten,Natuurlijke getallen,Optellen,3,49 + 22 = <ans>,FITBT,"{""FR"", ""NN"", ""pls""}",,,,TRUE,71,Goed zo!,Dat is niet goed. Controleer je stappen.,,Reken de som volgens het recept uit in je schrift en vul hieronder het antwoord in.,TRUE,"[{""skill"": ""NN - optellen"", ""subskills"": [""recept""]}]"
