course_name,section_difficulty_level,section_name,subsection_difficulty_level,subsection_name,exercise_number,status,"systemID","tags","ID","questionType","preQuestionContent","questionContent","answerContent","optionsContent","shuffleOptions","shuffleAnswers","numEval","correctFeedback","incorectFeedback","specialFeedback"
Arithmetic,1,Natural Number,4,Division,1,true,"121558200646857","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0502","FITBT","","5 / 2 = [blank] rest [blank]","{2, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"392719495505503","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0503","FITBT","","5 / 3 = [blank] rest [blank]","{1, 2}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"195795980765725","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0504","FITBT","","5 / 4 = [blank] rest [blank]","{1, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"814850011211495","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0505","FITBT","","5 / 5 = [blank] rest [blank]","{1, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"601328674528026","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0506","FITBT","","5 / 6 = [blank] rest [blank]","{0, 5}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"089871845669392","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0507","FITBT","","5 / 7 = [blank] rest [blank]","{0, 5}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"003212755396152","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0508","FITBT","","5 / 8 = [blank] rest [blank]","{0, 5}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"046483282093561","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0509","FITBT","","5 / 9 = [blank] rest [blank]","{0, 5}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"901863388397186","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0510","FITBT","","5 / 10 = [blank] rest [blank]","{0, 5}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"948533612729022","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0601","FITBT","","6 / 1 = [blank] rest [blank]","{6, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"870175371402534","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0602","FITBT","","6 / 2 = [blank] rest [blank]","{3, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"996674857085413","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0603","FITBT","","6 / 3 = [blank] rest [blank]","{2, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"183119321366222","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0604","FITBT","","6 / 4 = [blank] rest [blank]","{1, 2}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"571507022156268","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0605","FITBT","","6 / 5 = [blank] rest [blank]","{1, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"138436283220775","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0606","FITBT","","6 / 6 = [blank] rest [blank]","{1, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"952388586602724","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0607","FITBT","","6 / 7 = [blank] rest [blank]","{0, 6}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"000011522477074","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0608","FITBT","","6 / 8 = [blank] rest [blank]","{0, 6}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"965993775966460","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0609","FITBT","","6 / 9 = [blank] rest [blank]","{0, 6}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"998094639213676","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0610","FITBT","","6 / 10 = [blank] rest [blank]","{0, 6}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"490584103358747","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0701","FITBT","","7 / 1 = [blank] rest [blank]","{7, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"858077008595730","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0702","FITBT","","7 / 2 = [blank] rest [blank]","{3, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"174014485287608","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0703","FITBT","","7 / 3 = [blank] rest [blank]","{2, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"571642673883573","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0704","FITBT","","7 / 4 = [blank] rest [blank]","{1, 3}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"642195368627157","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0705","FITBT","","7 / 5 = [blank] rest [blank]","{1, 2}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"913317751633855","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0706","FITBT","","7 / 6 = [blank] rest [blank]","{1, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"390204838136179","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0707","FITBT","","7 / 7 = [blank] rest [blank]","{1, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"217426977892831","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0708","FITBT","","7 / 8 = [blank] rest [blank]","{0, 7}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"487132409347704","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0709","FITBT","","7 / 9 = [blank] rest [blank]","{0, 7}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"650839507116070","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0710","FITBT","","7 / 10 = [blank] rest [blank]","{0, 7}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"282739617079660","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0801","FITBT","","8 / 1 = [blank] rest [blank]","{8, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"329954871196470","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0802","FITBT","","8 / 2 = [blank] rest [blank]","{4, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"790485308727516","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0803","FITBT","","8 / 3 = [blank] rest [blank]","{2, 2}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"869614012565546","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0804","FITBT","","8 / 4 = [blank] rest [blank]","{2, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"225807304301893","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0805","FITBT","","8 / 5 = [blank] rest [blank]","{1, 3}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"695371627415747","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0806","FITBT","","8 / 6 = [blank] rest [blank]","{1, 2}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"559242140401327","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0807","FITBT","","8 / 7 = [blank] rest [blank]","{1, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"800964220437843","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0808","FITBT","","8 / 8 = [blank] rest [blank]","{1, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"808074115199475","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0809","FITBT","","8 / 9 = [blank] rest [blank]","{0, 8}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"558705905203527","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0810","FITBT","","8 / 10 = [blank] rest [blank]","{0, 8}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"449124738769982","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0901","FITBT","","9 / 1 = [blank] rest [blank]","{9, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"357933580857464","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0902","FITBT","","9 / 2 = [blank] rest [blank]","{4, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"659185869600837","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0903","FITBT","","9 / 3 = [blank] rest [blank]","{3, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"885248427509871","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0904","FITBT","","9 / 4 = [blank] rest [blank]","{2, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"901101387999771","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0905","FITBT","","9 / 5 = [blank] rest [blank]","{1, 4}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"183066412776653","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0906","FITBT","","9 / 6 = [blank] rest [blank]","{1, 3}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"919551286603905","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0907","FITBT","","9 / 7 = [blank] rest [blank]","{1, 2}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"850955871285945","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0908","FITBT","","9 / 8 = [blank] rest [blank]","{1, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"092197355564774","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0909","FITBT","","9 / 9 = [blank] rest [blank]","{1, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"661251675643319","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_0910","FITBT","","9 / 10 = [blank] rest [blank]","{0, 9}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"415089014452166","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1001","FITBT","","10 / 1 = [blank] rest [blank]","{10, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"370339934682701","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1002","FITBT","","10 / 2 = [blank] rest [blank]","{5, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"262134807299552","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1003","FITBT","","10 / 3 = [blank] rest [blank]","{3, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"719452272608808","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1004","FITBT","","10 / 4 = [blank] rest [blank]","{2, 2}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"531362291059255","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1005","FITBT","","10 / 5 = [blank] rest [blank]","{2, 0}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"762630199232994","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1006","FITBT","","10 / 6 = [blank] rest [blank]","{1, 4}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"739694226737292","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1007","FITBT","","10 / 7 = [blank] rest [blank]","{1, 3}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"674775352934003","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1008","FITBT","","10 / 8 = [blank] rest [blank]","{1, 2}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"905232481308519","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1009","FITBT","","10 / 9 = [blank] rest [blank]","{1, 1}","","","","True","Correct!","Incorrect..",""
Arithmetic,1,Natural Number,4,Division,1,true,"219553091735400","{""dvs"", ""remainder"", ""<=10""}","fitbt_dvs_rmd_1010","FITBT","","10 / 10 = [blank] rest [blank]","{1, 0}","","","","True","Correct!","Incorrect..",""
