course_name,section_difficulty_level,section_name,subsection_difficulty_level,subsection_name,exercise_number,status,"systemID","tags","ID","questionType","preQuestionContent","questionContent","answerContent","optionsContent","shuffleOptions","shuffleAnswers","numEval","correctFeedback","incorectFeedback","specialFeedback"
Arithmetic,2,Rational,1,Addition,1,true,"164083440553409","{""+"", ""rational""}","fitbt_rat_pls_03040502","FITBT","Simplify your solution!","3/4 + 5/2 = <ans>","13/4","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"350254134833037","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_04040102","FITBT","Simplify your solution!","1 + 1/2 = <ans>","3/2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"571185518686148","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_04040302","FITBT","Simplify your solution!","1 + 3/2 = <ans>","5/2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"122256006449999","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_04040502","FITBT","Simplify your solution!","1 + 5/2 = <ans>","7/2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"958591114189192","{""+"", ""rational""}","fitbt_rat_pls_05040102","FITBT","Simplify your solution!","5/4 + 1/2 = <ans>","7/4","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"679405463672952","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_05040202","FITBT","Simplify your solution!","5/4 + 1 = <ans>","9/4","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"349464570484474","{""+"", ""rational""}","fitbt_rat_pls_05040302","FITBT","Simplify your solution!","5/4 + 3/2 = <ans>","11/4","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"699336682460348","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_05040402","FITBT","Simplify your solution!","5/4 + 2 = <ans>","13/4","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"208143216524816","{""+"", ""rational""}","fitbt_rat_pls_05040502","FITBT","Simplify your solution!","5/4 + 5/2 = <ans>","15/4","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"875156791155297","{""+"", ""rational""}","fitbt_rat_pls_01050102","FITBT","Simplify your solution!","1/5 + 1/2 = <ans>","7/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"729601636435326","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_01050202","FITBT","Simplify your solution!","1/5 + 1 = <ans>","6/5","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"648180837284241","{""+"", ""rational""}","fitbt_rat_pls_01050302","FITBT","Simplify your solution!","1/5 + 3/2 = <ans>","17/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"846073897407100","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_01050402","FITBT","Simplify your solution!","1/5 + 2 = <ans>","11/5","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"208044372058730","{""+"", ""rational""}","fitbt_rat_pls_01050502","FITBT","Simplify your solution!","1/5 + 5/2 = <ans>","27/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"192015220055205","{""+"", ""rational""}","fitbt_rat_pls_02050102","FITBT","Simplify your solution!","2/5 + 1/2 = <ans>","9/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"428301611697500","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_02050202","FITBT","Simplify your solution!","2/5 + 1 = <ans>","7/5","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"283348579515002","{""+"", ""rational""}","fitbt_rat_pls_02050302","FITBT","Simplify your solution!","2/5 + 3/2 = <ans>","19/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"773441884915359","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_02050402","FITBT","Simplify your solution!","2/5 + 2 = <ans>","12/5","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"276626249507069","{""+"", ""rational""}","fitbt_rat_pls_02050502","FITBT","Simplify your solution!","2/5 + 5/2 = <ans>","29/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"830526482577645","{""+"", ""rational""}","fitbt_rat_pls_03050102","FITBT","Simplify your solution!","3/5 + 1/2 = <ans>","11/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"676509886181951","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_03050202","FITBT","Simplify your solution!","3/5 + 1 = <ans>","8/5","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"425549494743657","{""+"", ""rational""}","fitbt_rat_pls_03050302","FITBT","Simplify your solution!","3/5 + 3/2 = <ans>","21/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"779399634495467","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_03050402","FITBT","Simplify your solution!","3/5 + 2 = <ans>","13/5","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"296012865052796","{""+"", ""rational""}","fitbt_rat_pls_03050502","FITBT","Simplify your solution!","3/5 + 5/2 = <ans>","31/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"594695829272340","{""+"", ""rational""}","fitbt_rat_pls_04050102","FITBT","Simplify your solution!","4/5 + 1/2 = <ans>","13/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"463191561624435","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_04050202","FITBT","Simplify your solution!","4/5 + 1 = <ans>","9/5","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"822316949858776","{""+"", ""rational""}","fitbt_rat_pls_04050302","FITBT","Simplify your solution!","4/5 + 3/2 = <ans>","23/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"933765340936797","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_04050402","FITBT","Simplify your solution!","4/5 + 2 = <ans>","14/5","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"867031544410263","{""+"", ""rational""}","fitbt_rat_pls_04050502","FITBT","Simplify your solution!","4/5 + 5/2 = <ans>","33/10","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"723631704403852","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_05050102","FITBT","Simplify your solution!","1 + 1/2 = <ans>","3/2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"313730204175885","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_05050302","FITBT","Simplify your solution!","1 + 3/2 = <ans>","5/2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"564650566846234","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_05050502","FITBT","Simplify your solution!","1 + 5/2 = <ans>","7/2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"533298653791866","{""+"", ""rational""}","fitbt_rat_pls_01020103","FITBT","Simplify your solution!","1/2 + 1/3 = <ans>","5/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"525831230891859","{""+"", ""rational""}","fitbt_rat_pls_01020203","FITBT","Simplify your solution!","1/2 + 2/3 = <ans>","7/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"707612187127601","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_01020303","FITBT","Simplify your solution!","1/2 + 1 = <ans>","3/2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"489575464027716","{""+"", ""rational""}","fitbt_rat_pls_01020403","FITBT","Simplify your solution!","1/2 + 4/3 = <ans>","11/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"269807006819504","{""+"", ""rational""}","fitbt_rat_pls_01020503","FITBT","Simplify your solution!","1/2 + 5/3 = <ans>","13/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"433272422843857","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_02020103","FITBT","Simplify your solution!","1 + 1/3 = <ans>","4/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"806235887287606","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_02020203","FITBT","Simplify your solution!","1 + 2/3 = <ans>","5/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"113612965885489","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_02020403","FITBT","Simplify your solution!","1 + 4/3 = <ans>","7/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"573513842515176","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_02020503","FITBT","Simplify your solution!","1 + 5/3 = <ans>","8/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"995505913330938","{""+"", ""rational""}","fitbt_rat_pls_03020103","FITBT","Simplify your solution!","3/2 + 1/3 = <ans>","11/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"259799386106236","{""+"", ""rational""}","fitbt_rat_pls_03020203","FITBT","Simplify your solution!","3/2 + 2/3 = <ans>","13/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"016528198430498","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_03020303","FITBT","Simplify your solution!","3/2 + 1 = <ans>","5/2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"231146605632701","{""+"", ""rational""}","fitbt_rat_pls_03020403","FITBT","Simplify your solution!","3/2 + 4/3 = <ans>","17/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"769739454775106","{""+"", ""rational""}","fitbt_rat_pls_03020503","FITBT","Simplify your solution!","3/2 + 5/3 = <ans>","19/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"062267936480973","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_04020103","FITBT","Simplify your solution!","2 + 1/3 = <ans>","7/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"891097686111469","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_04020203","FITBT","Simplify your solution!","2 + 2/3 = <ans>","8/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"595268712925965","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_04020403","FITBT","Simplify your solution!","2 + 4/3 = <ans>","10/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"326818787112380","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_04020503","FITBT","Simplify your solution!","2 + 5/3 = <ans>","11/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"928197630687521","{""+"", ""rational""}","fitbt_rat_pls_05020103","FITBT","Simplify your solution!","5/2 + 1/3 = <ans>","17/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"350294367495035","{""+"", ""rational""}","fitbt_rat_pls_05020203","FITBT","Simplify your solution!","5/2 + 2/3 = <ans>","19/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"414318984283883","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_05020303","FITBT","Simplify your solution!","5/2 + 1 = <ans>","7/2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"116663720106823","{""+"", ""rational""}","fitbt_rat_pls_05020403","FITBT","Simplify your solution!","5/2 + 4/3 = <ans>","23/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"499580509582375","{""+"", ""rational""}","fitbt_rat_pls_05020503","FITBT","Simplify your solution!","5/2 + 5/3 = <ans>","25/6","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"381408204452752","{""+"", ""rational""}","fitbt_rat_pls_01030103","FITBT","Simplify your solution!","1/3 + 1/3 = <ans>","2/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"953315343633531","{""+"", ""rational""}","fitbt_rat_pls_01030203","FITBT","Simplify your solution!","1/3 + 2/3 = <ans>","1","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"375077266283215","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_01030303","FITBT","Simplify your solution!","1/3 + 1 = <ans>","4/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"083858552767577","{""+"", ""rational""}","fitbt_rat_pls_01030403","FITBT","Simplify your solution!","1/3 + 4/3 = <ans>","5/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"848629242376138","{""+"", ""rational""}","fitbt_rat_pls_01030503","FITBT","Simplify your solution!","1/3 + 5/3 = <ans>","2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"663580627151663","{""+"", ""rational""}","fitbt_rat_pls_02030103","FITBT","Simplify your solution!","2/3 + 1/3 = <ans>","1","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"761331715137285","{""+"", ""rational""}","fitbt_rat_pls_02030203","FITBT","Simplify your solution!","2/3 + 2/3 = <ans>","4/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"292116469977562","{""+"", ""rational"", ""integer""}","fitbt_rat_pls_02030303","FITBT","Simplify your solution!","2/3 + 1 = <ans>","5/3","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"767343382000174","{""+"", ""rational""}","fitbt_rat_pls_02030403","FITBT","Simplify your solution!","2/3 + 4/3 = <ans>","2","","","","True","Correct!","Incorrect..",""
Arithmetic,2,Rational,1,Addition,1,true,"830660103899431","{""+"", ""rational""}","fitbt_rat_pls_02030503","FITBT","Simplify your solution!","2/3 + 5/3 = <ans>","7/3","","","","True","Correct!","Incorrect..",""
